"","LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag.Codes"
"3231","EST","GDP","TOT","MLN_USD","A",1997,11149.006,""
"3232","EST","GDP","TOT","MLN_USD","A",1998,11696.499,""
"3233","EST","GDP","TOT","MLN_USD","A",1999,11705.252,""
"3234","EST","GDP","TOT","MLN_USD","A",2000,13184.477,""
"3235","EST","GDP","TOT","MLN_USD","A",2001,14334.132,""
"3236","EST","GDP","TOT","MLN_USD","A",2002,16097.532,""
"3237","EST","GDP","TOT","MLN_USD","A",2003,17989.12,""
"3238","EST","GDP","TOT","MLN_USD","A",2004,19787.615,""
"3239","EST","GDP","TOT","MLN_USD","A",2005,22523.035,""
"3240","EST","GDP","TOT","MLN_USD","A",2006,26003.489,""
"3241","EST","GDP","TOT","MLN_USD","A",2007,29715.859,""
"3242","EST","GDP","TOT","MLN_USD","A",2008,30525.864,""
"3243","EST","GDP","TOT","MLN_USD","A",2009,27502.871,""
"3244","EST","GDP","TOT","MLN_USD","A",2010,29046.155,""
"3245","EST","GDP","TOT","MLN_USD","A",2011,32895.25,""
"3246","EST","GDP","TOT","MLN_USD","A",2012,34642.164,""
"3247","EST","GDP","TOT","MLN_USD","A",2013,36432.845,""
"3248","EST","GDP","TOT","MLN_USD","A",2014,38300.163,""
"3249","EST","GDP","TOT","MLN_USD","A",2015,38658.851,""
"3250","EST","GDP","TOT","MLN_USD","A",2016,41548.815,""
"3251","EST","GDP","TOT","MLN_USD","A",2017,44601.599,""
"3252","EST","GDP","TOT","MLN_USD","A",2018,48023.215,""
"3253","EST","GDP","TOT","MLN_USD","A",2019,51509.344,""
"3254","EST","GDP","TOT","MLN_USD","A",2020,50979.442,""
"3255","EST","GDP","TOT","USD_CAP","A",1993,5725.086519,"E"
"3256","EST","GDP","TOT","USD_CAP","A",1994,5884.861897,"E"
"3257","EST","GDP","TOT","USD_CAP","A",1995,6405.567804,""
"3258","EST","GDP","TOT","USD_CAP","A",1996,6820.075318,""
"3259","EST","GDP","TOT","USD_CAP","A",1997,7929.592086,""
"3260","EST","GDP","TOT","USD_CAP","A",1998,8396.022333,""
"3261","EST","GDP","TOT","USD_CAP","A",1999,8486.98644,""
"3262","EST","GDP","TOT","USD_CAP","A",2000,9408.746713,""
"3263","EST","GDP","TOT","USD_CAP","A",2001,10292.332523,""
"3264","EST","GDP","TOT","USD_CAP","A",2002,11635.368438,""
"3265","EST","GDP","TOT","USD_CAP","A",2003,13081.093634,""
"3266","EST","GDP","TOT","USD_CAP","A",2004,14482.628473,""
"3267","EST","GDP","TOT","USD_CAP","A",2005,16574.460822,""
"3268","EST","GDP","TOT","USD_CAP","A",2006,19251.861485,""
"3269","EST","GDP","TOT","USD_CAP","A",2007,22128.125303,""
"3270","EST","GDP","TOT","USD_CAP","A",2008,22807.728472,""
"3271","EST","GDP","TOT","USD_CAP","A",2009,20590.604838,""
"3272","EST","GDP","TOT","USD_CAP","A",2010,21785.161132,""
"3273","EST","GDP","TOT","USD_CAP","A",2011,24738.851132,""
"3274","EST","GDP","TOT","USD_CAP","A",2012,26141.083529,""
"3275","EST","GDP","TOT","USD_CAP","A",2013,27596.458609,""
"3276","EST","GDP","TOT","USD_CAP","A",2014,29107.89112,""
"3277","EST","GDP","TOT","USD_CAP","A",2015,29436.42026,""
"3278","EST","GDP","TOT","USD_CAP","A",2016,31574.446846,""
"3279","EST","GDP","TOT","USD_CAP","A",2017,33902.097344,""
"3280","EST","GDP","TOT","USD_CAP","A",2018,36406.04542,""
"3281","EST","GDP","TOT","USD_CAP","A",2019,38880.845059,""
"3282","EST","GDP","TOT","USD_CAP","A",2020,38359.249172,""
"3283","IND","GDP","TOT","MLN_USD","A",1970,152694.934,"E"
"3284","IND","GDP","TOT","MLN_USD","A",1971,163071.097,"E"
"3285","IND","GDP","TOT","MLN_USD","A",1972,169179.026,"E"
"3286","IND","GDP","TOT","MLN_USD","A",1973,184330.693,"E"
"3287","IND","GDP","TOT","MLN_USD","A",1974,203299.58,"E"
"3288","IND","GDP","TOT","MLN_USD","A",1975,242455.185,"E"
"3289","IND","GDP","TOT","MLN_USD","A",1976,260052.606,"E"
"3290","IND","GDP","TOT","MLN_USD","A",1977,296249.08,"E"
"3291","IND","GDP","TOT","MLN_USD","A",1978,335200.411,"E"
"3292","IND","GDP","TOT","MLN_USD","A",1979,343995.471,"E"
"3293","IND","GDP","TOT","MLN_USD","A",1980,400332.653,"E"
"3294","IND","GDP","TOT","MLN_USD","A",1981,464532.833,"E"
"3295","IND","GDP","TOT","MLN_USD","A",1982,510376.099,"E"
"3296","IND","GDP","TOT","MLN_USD","A",1983,569024.261,"E"
"3297","IND","GDP","TOT","MLN_USD","A",1984,612078.335,"E"
"3298","IND","GDP","TOT","MLN_USD","A",1985,664612.438,"E"
"3299","IND","GDP","TOT","MLN_USD","A",1986,710382.004,"E"
"3300","IND","GDP","TOT","MLN_USD","A",1987,756811.769,"E"
"3301","IND","GDP","TOT","MLN_USD","A",1988,858942.254,"E"
"3302","IND","GDP","TOT","MLN_USD","A",1989,945702.666,"E"
"3303","IND","GDP","TOT","MLN_USD","A",1990,1035392.411,"E"
"3304","IND","GDP","TOT","MLN_USD","A",1991,1081719.25,"E"
"3305","IND","GDP","TOT","MLN_USD","A",1992,1167026.26,"E"
"3306","IND","GDP","TOT","MLN_USD","A",1993,1251432.788,"E"
"3307","IND","GDP","TOT","MLN_USD","A",1994,1363267.027,"E"
"3308","IND","GDP","TOT","MLN_USD","A",1995,1497278.186,"E"
"3309","IND","GDP","TOT","MLN_USD","A",1996,1639800.406,"E"
"3310","IND","GDP","TOT","MLN_USD","A",1997,1735631.106,"E"
"3311","IND","GDP","TOT","MLN_USD","A",1998,1863712.751,"E"
"3312","IND","GDP","TOT","MLN_USD","A",1999,2057860.823,"E"
"3313","IND","GDP","TOT","MLN_USD","A",2000,2184672.996,"E"
"3314","IND","GDP","TOT","MLN_USD","A",2001,2340291.66,"E"
"3315","IND","GDP","TOT","MLN_USD","A",2002,2467741.796,"E"
"3316","IND","GDP","TOT","MLN_USD","A",2003,2711146.309,"E"
"3317","IND","GDP","TOT","MLN_USD","A",2004,3004720.147,"E"
"3318","IND","GDP","TOT","MLN_USD","A",2005,3341591.148,"E"
"3319","IND","GDP","TOT","MLN_USD","A",2006,3692995.072,"E"
"3320","IND","GDP","TOT","MLN_USD","A",2007,4117624.683,"E"
"3321","IND","GDP","TOT","MLN_USD","A",2008,4339909.661,"E"
"3322","IND","GDP","TOT","MLN_USD","A",2009,4700537.017,"E"
"3323","IND","GDP","TOT","MLN_USD","A",2010,5170042.756,"E"
"3324","IND","GDP","TOT","MLN_USD","A",2011,5618380.736,""
"3325","IND","GDP","TOT","MLN_USD","A",2012,6153155.414,""
"3326","IND","GDP","TOT","MLN_USD","A",2013,6477517.562,""
"3327","IND","GDP","TOT","MLN_USD","A",2014,6781021.981,""
"3328","IND","GDP","TOT","MLN_USD","A",2015,7155724.182,""
"3329","IND","GDP","TOT","MLN_USD","A",2016,7665672.881,""
"3330","IND","GDP","TOT","MLN_USD","A",2017,8123456.655,"E"
"3331","IND","GDP","TOT","USD_CAP","A",2004,2738.755667,"E"
"3332","IND","GDP","TOT","USD_CAP","A",2005,2998.992121,"E"
"3333","IND","GDP","TOT","USD_CAP","A",2006,3267.10439,"E"
"3334","IND","GDP","TOT","USD_CAP","A",2007,3591.547682,"E"
"3335","IND","GDP","TOT","USD_CAP","A",2008,3732.94869,"E"
"3336","IND","GDP","TOT","USD_CAP","A",2009,3987.849459,"E"
"3337","IND","GDP","TOT","USD_CAP","A",2010,4295.763887,"E"
"3338","IND","GDP","TOT","USD_CAP","A",2011,4605.230111,""
"3339","IND","GDP","TOT","USD_CAP","A",2012,4982.312076,""
"3340","IND","GDP","TOT","USD_CAP","A",2013,5177.871752,""
"3341","IND","GDP","TOT","USD_CAP","A",2014,5352.029977,""
"3342","IND","GDP","TOT","USD_CAP","A",2015,5577.337632,""
"3343","IND","GDP","TOT","USD_CAP","A",2016,5901.21084,""
"3344","IDN","GDP","TOT","MLN_USD","A",1993,882246.516,"E"
"3345","IDN","GDP","TOT","MLN_USD","A",1994,969027.177,"E"
"3346","IDN","GDP","TOT","MLN_USD","A",1995,1070670.64,"E"
"3347","IDN","GDP","TOT","MLN_USD","A",1996,1175514.685,"E"
"3348","IDN","GDP","TOT","MLN_USD","A",1997,1251984.81,"E"
"3349","IDN","GDP","TOT","MLN_USD","A",1998,1099882.399,"E"
"3350","IDN","GDP","TOT","MLN_USD","A",1999,1124589.746,"E"
"3351","IDN","GDP","TOT","MLN_USD","A",2000,1097928.464,"E"
"3352","IDN","GDP","TOT","MLN_USD","A",2001,1162890.788,"E"
"3353","IDN","GDP","TOT","MLN_USD","A",2002,1234436.591,"E"
"3354","IDN","GDP","TOT","MLN_USD","A",2003,1317467.763,"E"
"3355","IDN","GDP","TOT","MLN_USD","A",2004,1421001.335,"E"
"3356","IDN","GDP","TOT","MLN_USD","A",2005,1548675.945,"E"
"3357","IDN","GDP","TOT","MLN_USD","A",2006,1683312.047,"E"
"3358","IDN","GDP","TOT","MLN_USD","A",2007,1838206.148,"E"
"3359","IDN","GDP","TOT","MLN_USD","A",2008,1986656.18,""
"3360","IDN","GDP","TOT","MLN_USD","A",2009,2052493.739,""
"3361","IDN","GDP","TOT","MLN_USD","A",2010,2056981.02,""
"3362","IDN","GDP","TOT","MLN_USD","A",2011,2229511.719,""
"3363","IDN","GDP","TOT","MLN_USD","A",2012,2413435.226,""
"3364","IDN","GDP","TOT","MLN_USD","A",2013,2535041.373,""
"3365","IDN","GDP","TOT","MLN_USD","A",2014,2622251.601,""
"3366","IDN","GDP","TOT","MLN_USD","A",2015,2647706.549,""
"3367","IDN","GDP","TOT","MLN_USD","A",2016,2744896.64,""
"3368","IDN","GDP","TOT","MLN_USD","A",2017,2894125.53,""
"3369","IDN","GDP","TOT","MLN_USD","A",2018,3117888.945,""
"3370","IDN","GDP","TOT","MLN_USD","A",2019,3338143.992,""
"3371","IDN","GDP","TOT","USD_CAP","A",1993,4772.398486,"E"
"3372","IDN","GDP","TOT","USD_CAP","A",1994,5169.582916,"E"
"3373","IDN","GDP","TOT","USD_CAP","A",1995,5633.110153,"E"
"3374","IDN","GDP","TOT","USD_CAP","A",1996,6099.485612,"E"
"3375","IDN","GDP","TOT","USD_CAP","A",1997,6406.73873,"E"
"3376","IDN","GDP","TOT","USD_CAP","A",1998,5550.818261,"E"
"3377","IDN","GDP","TOT","USD_CAP","A",1999,5597.288298,"E"
"3378","IDN","GDP","TOT","USD_CAP","A",2000,5352.28964,"E"
"3379","IDN","GDP","TOT","USD_CAP","A",2001,5584.096234,"E"
"3380","IDN","GDP","TOT","USD_CAP","A",2002,5838.901329,"E"
"3381","IDN","GDP","TOT","USD_CAP","A",2003,6138.338789,"E"
"3382","IDN","GDP","TOT","USD_CAP","A",2004,6521.591489,"E"
"3383","IDN","GDP","TOT","USD_CAP","A",2005,7001.130255,"E"
"3384","IDN","GDP","TOT","USD_CAP","A",2006,7495.84456,"E"
"3385","IDN","GDP","TOT","USD_CAP","A",2007,8063.035321,"E"
"3386","IDN","GDP","TOT","USD_CAP","A",2008,8583.717617,""
"3387","IDN","GDP","TOT","USD_CAP","A",2009,8735.401828,""
"3388","IDN","GDP","TOT","USD_CAP","A",2010,8623.978571,""
"3389","IDN","GDP","TOT","USD_CAP","A",2011,9213.212405,""
"3390","IDN","GDP","TOT","USD_CAP","A",2012,9833.689555,""
"3391","IDN","GDP","TOT","USD_CAP","A",2013,10188.331849,""
"3392","IDN","GDP","TOT","USD_CAP","A",2014,10398.959732,""
"3393","IDN","GDP","TOT","USD_CAP","A",2015,10364.397282,""
"3394","IDN","GDP","TOT","USD_CAP","A",2016,10610.141435,""
"3395","IDN","GDP","TOT","USD_CAP","A",2017,11050.882373,""
"3396","ISR","GDP","TOT","MLN_USD","A",1977,22571.62,"E"
"3397","ISR","GDP","TOT","MLN_USD","A",1978,25502.522,"E"
"3398","ISR","GDP","TOT","MLN_USD","A",1979,29332.552,"E"
"3399","ISR","GDP","TOT","MLN_USD","A",1980,32516.661,"E"
"3400","ISR","GDP","TOT","MLN_USD","A",1981,37494.156,"E"
"3401","ISR","GDP","TOT","MLN_USD","A",1982,40639.705,"E"
"3402","ISR","GDP","TOT","MLN_USD","A",1983,43650.019,"E"
"3403","ISR","GDP","TOT","MLN_USD","A",1984,45646.847,"E"
"3404","ISR","GDP","TOT","MLN_USD","A",1985,48991.413,"E"
"3405","ISR","GDP","TOT","MLN_USD","A",1986,52072.2,"E"
"3406","ISR","GDP","TOT","MLN_USD","A",1987,57169.409,"E"
"3407","ISR","GDP","TOT","MLN_USD","A",1988,60908.347,"E"
"3408","ISR","GDP","TOT","MLN_USD","A",1989,63659.952,"E"
"3409","ISR","GDP","TOT","MLN_USD","A",1990,70874.131,"E"
"3410","ISR","GDP","TOT","MLN_USD","A",1991,78931.918,"E"
"3411","ISR","GDP","TOT","MLN_USD","A",1992,86994.815,"E"
"3412","ISR","GDP","TOT","MLN_USD","A",1993,92722.183,"E"
"3413","ISR","GDP","TOT","MLN_USD","A",1994,101736.48,"E"
"3414","ISR","GDP","TOT","MLN_USD","A",1995,110728.163,""
"3415","ISR","GDP","TOT","MLN_USD","A",1996,118493.2,""
"3416","ISR","GDP","TOT","MLN_USD","A",1997,125234.493,""
"3417","ISR","GDP","TOT","MLN_USD","A",1998,131947.461,""
"3418","ISR","GDP","TOT","MLN_USD","A",1999,138642.263,""
"3419","ISR","GDP","TOT","MLN_USD","A",2000,157214.843,""
"3420","ISR","GDP","TOT","MLN_USD","A",2001,160816.202,""
"3421","ISR","GDP","TOT","MLN_USD","A",2002,166121.219,""
"3422","ISR","GDP","TOT","MLN_USD","A",2003,159795.176,""
"3423","ISR","GDP","TOT","MLN_USD","A",2004,171959.472,""
"3424","ISR","GDP","TOT","MLN_USD","A",2005,172243.315,""
"3425","ISR","GDP","TOT","MLN_USD","A",2006,181326.484,""
"3426","ISR","GDP","TOT","MLN_USD","A",2007,197446.979,""
"3427","ISR","GDP","TOT","MLN_USD","A",2008,200719.741,""
"3428","ISR","GDP","TOT","MLN_USD","A",2009,205786.471,""
"3429","ISR","GDP","TOT","MLN_USD","A",2010,219755.294,""
"3430","ISR","GDP","TOT","MLN_USD","A",2011,236754.913,""
"3431","ISR","GDP","TOT","MLN_USD","A",2012,250707.948,""
"3432","ISR","GDP","TOT","MLN_USD","A",2013,275250.515,""
"3433","ISR","GDP","TOT","MLN_USD","A",2014,281527.436,""
"3434","ISR","GDP","TOT","MLN_USD","A",2015,297285.641,""
"3435","ISR","GDP","TOT","MLN_USD","A",2016,322994.484,""
"3436","ISR","GDP","TOT","MLN_USD","A",2017,338372.035,""
"3437","ISR","GDP","TOT","MLN_USD","A",2018,358359.666,""
"3438","ISR","GDP","TOT","MLN_USD","A",2019,379793.445,""
"3439","ISR","GDP","TOT","MLN_USD","A",2020,375388.66,""
"3440","ISR","GDP","TOT","USD_CAP","A",1995,19966.219859,""
"3441","ISR","GDP","TOT","USD_CAP","A",1996,20830.398369,""
"3442","ISR","GDP","TOT","USD_CAP","A",1997,21463.097777,""
"3443","ISR","GDP","TOT","USD_CAP","A",1998,22067.09922,""
"3444","ISR","GDP","TOT","USD_CAP","A",1999,22591.671271,""
"3445","ISR","GDP","TOT","USD_CAP","A",2000,24939.693936,""
"3446","ISR","GDP","TOT","USD_CAP","A",2001,24906.775848,""
"3447","ISR","GDP","TOT","USD_CAP","A",2002,25204.72917,""
"3448","ISR","GDP","TOT","USD_CAP","A",2003,23800.648789,""
"3449","ISR","GDP","TOT","USD_CAP","A",2004,25152.86853,""
"3450","ISR","GDP","TOT","USD_CAP","A",2005,24743.425441,""
"3451","ISR","GDP","TOT","USD_CAP","A",2006,25580.825491,""
"3452","ISR","GDP","TOT","USD_CAP","A",2007,27352.814955,""
"3453","ISR","GDP","TOT","USD_CAP","A",2008,27304.814799,""
"3454","ISR","GDP","TOT","USD_CAP","A",2009,27504.022421,""
"3455","ISR","GDP","TOT","USD_CAP","A",2010,28836.15537,""
"3456","ISR","GDP","TOT","USD_CAP","A",2011,30497.568631,""
"3457","ISR","GDP","TOT","USD_CAP","A",2012,31706.1862,""
"3458","ISR","GDP","TOT","USD_CAP","A",2013,34167.038321,""
"3459","ISR","GDP","TOT","USD_CAP","A",2014,34282.236043,""
"3460","ISR","GDP","TOT","USD_CAP","A",2015,35487.894439,""
"3461","ISR","GDP","TOT","USD_CAP","A",2016,37806.427116,""
"3462","ISR","GDP","TOT","USD_CAP","A",2017,38849.910298,""
"3463","ISR","GDP","TOT","USD_CAP","A",2018,40351.274189,""
"3464","ISR","GDP","TOT","USD_CAP","A",2019,41964.735422,""
"3465","RUS","GDP","TOT","MLN_USD","A",1995,893649.805,"E"
"3466","RUS","GDP","TOT","MLN_USD","A",1996,877181.595,"E"
"3467","RUS","GDP","TOT","MLN_USD","A",1997,904631.52,"E"
"3468","RUS","GDP","TOT","MLN_USD","A",1998,865918.063,"E"
"3469","RUS","GDP","TOT","MLN_USD","A",1999,934209.415,"E"
"3470","RUS","GDP","TOT","MLN_USD","A",2000,1073593.408,"E"
"3471","RUS","GDP","TOT","MLN_USD","A",2001,1152998.495,"E"
"3472","RUS","GDP","TOT","MLN_USD","A",2002,1253122.777,"E"
"3473","RUS","GDP","TOT","MLN_USD","A",2003,1437840.922,"E"
"3474","RUS","GDP","TOT","MLN_USD","A",2004,1582506.988,"E"
"3475","RUS","GDP","TOT","MLN_USD","A",2005,1822444.794,"E"
"3476","RUS","GDP","TOT","MLN_USD","A",2006,2291243.855,"E"
"3477","RUS","GDP","TOT","MLN_USD","A",2007,2553606.502,"E"
"3478","RUS","GDP","TOT","MLN_USD","A",2008,3091455.591,"E"
"3479","RUS","GDP","TOT","MLN_USD","A",2009,2973733.08,"E"
"3480","RUS","GDP","TOT","MLN_USD","A",2010,3143873.887,"E"
"3481","RUS","GDP","TOT","MLN_USD","A",2011,3259319.17,""
"3482","RUS","GDP","TOT","MLN_USD","A",2012,3480301.72,""
"3483","RUS","GDP","TOT","MLN_USD","A",2013,3741783.371,""
"3484","RUS","GDP","TOT","MLN_USD","A",2014,3763536.922,""
"3485","RUS","GDP","TOT","MLN_USD","A",2015,3526234.314,""
"3486","RUS","GDP","TOT","MLN_USD","A",2016,3538975.3,""
"3487","RUS","GDP","TOT","MLN_USD","A",2017,3807099.411,""
"3488","RUS","GDP","TOT","MLN_USD","A",2018,4242503.062,""
"3489","RUS","GDP","TOT","MLN_USD","A",2019,4315441.136,""
"3490","RUS","GDP","TOT","USD_CAP","A",1995,6022.881532,"E"
"3491","RUS","GDP","TOT","USD_CAP","A",1996,5920.496933,"E"
"3492","RUS","GDP","TOT","USD_CAP","A",1997,6115.87234,"E"
"3493","RUS","GDP","TOT","USD_CAP","A",1998,5863.841604,"E"
"3494","RUS","GDP","TOT","USD_CAP","A",1999,6345.894176,"E"
"3495","RUS","GDP","TOT","USD_CAP","A",2000,7323.44018,"E"
"3496","RUS","GDP","TOT","USD_CAP","A",2001,7898.522928,"E"
"3497","RUS","GDP","TOT","USD_CAP","A",2002,8623.997299,"E"
"3498","RUS","GDP","TOT","USD_CAP","A",2003,9940.232555,"E"
"3499","RUS","GDP","TOT","USD_CAP","A",2004,10984.496611,"E"
"3500","RUS","GDP","TOT","USD_CAP","A",2005,12698.299229,"E"
"3501","RUS","GDP","TOT","USD_CAP","A",2006,16017.124233,"E"
"3502","RUS","GDP","TOT","USD_CAP","A",2007,17881.758587,"E"
"3503","RUS","GDP","TOT","USD_CAP","A",2008,21657.589062,"E"
"3504","RUS","GDP","TOT","USD_CAP","A",2009,20826.597968,"E"
"3505","RUS","GDP","TOT","USD_CAP","A",2010,22008.299275,"E"
"3506","RUS","GDP","TOT","USD_CAP","A",2011,22798.673917,""
"3507","RUS","GDP","TOT","USD_CAP","A",2012,24303.491049,""
"3508","RUS","GDP","TOT","USD_CAP","A",2013,26073.873547,""
"3509","RUS","GDP","TOT","USD_CAP","A",2014,25761.66151,""
"3510","RUS","GDP","TOT","USD_CAP","A",2015,24085.312853,""
"3511","RUS","GDP","TOT","USD_CAP","A",2016,24128.081806,""
"3512","RUS","GDP","TOT","USD_CAP","A",2017,25926.431403,""
"3513","RUS","GDP","TOT","USD_CAP","A",2018,28893.861781,""
"3514","RUS","GDP","TOT","USD_CAP","A",2019,29403.808518,""
"3515","SVN","GDP","TOT","MLN_USD","A",1990,24676.973,"E"
"3516","SVN","GDP","TOT","MLN_USD","A",1991,23240.939,"E"
"3517","SVN","GDP","TOT","MLN_USD","A",1992,22471.827,"E"
"3518","SVN","GDP","TOT","MLN_USD","A",1993,23658.354,"E"
"3519","SVN","GDP","TOT","MLN_USD","A",1994,25450.859,"E"
"3520","SVN","GDP","TOT","MLN_USD","A",1995,27051.747,""
"3521","SVN","GDP","TOT","MLN_USD","A",1996,28383.946,""
"3522","SVN","GDP","TOT","MLN_USD","A",1997,30340.383,""
"3523","SVN","GDP","TOT","MLN_USD","A",1998,31815.854,""
"3524","SVN","GDP","TOT","MLN_USD","A",1999,33876.846,""
"3525","SVN","GDP","TOT","MLN_USD","A",2000,35818.652,""
"3526","SVN","GDP","TOT","MLN_USD","A",2001,37762.261,""
"3527","SVN","GDP","TOT","MLN_USD","A",2002,40372.33,""
"3528","SVN","GDP","TOT","MLN_USD","A",2003,42091.237,""
"3529","SVN","GDP","TOT","MLN_USD","A",2004,45416.216,""
"3530","SVN","GDP","TOT","MLN_USD","A",2005,47716.594,""
"3531","SVN","GDP","TOT","MLN_USD","A",2006,51548.468,""
"3532","SVN","GDP","TOT","MLN_USD","A",2007,55572.363,""
"3533","SVN","GDP","TOT","MLN_USD","A",2008,59839.586,""
"3534","SVN","GDP","TOT","MLN_USD","A",2009,56209.216,""
"3535","SVN","GDP","TOT","MLN_USD","A",2010,57049.221,""
"3536","SVN","GDP","TOT","MLN_USD","A",2011,59391.555,""
"3537","SVN","GDP","TOT","MLN_USD","A",2012,59745.667,""
"3538","SVN","GDP","TOT","MLN_USD","A",2013,61744.434,""
"3539","SVN","GDP","TOT","MLN_USD","A",2014,63653.392,""
"3540","SVN","GDP","TOT","MLN_USD","A",2015,65265.909,""
"3541","SVN","GDP","TOT","MLN_USD","A",2016,70079.359,""
"3542","SVN","GDP","TOT","MLN_USD","A",2017,75434.833,""
"3543","SVN","GDP","TOT","MLN_USD","A",2018,80706.96,""
"3544","SVN","GDP","TOT","MLN_USD","A",2019,86028.575,""
"3545","SVN","GDP","TOT","MLN_USD","A",2020,81448.053,""
"3546","SVN","GDP","TOT","USD_CAP","A",1995,13602.803998,""
"3547","SVN","GDP","TOT","USD_CAP","A",1996,14264.321803,""
"3548","SVN","GDP","TOT","USD_CAP","A",1997,15274.616662,""
"3549","SVN","GDP","TOT","USD_CAP","A",1998,16049.539912,""
"3550","SVN","GDP","TOT","USD_CAP","A",1999,17077.485063,""
"3551","SVN","GDP","TOT","USD_CAP","A",2000,18004.796667,""
"3552","SVN","GDP","TOT","USD_CAP","A",2001,18957.424463,""
"3553","SVN","GDP","TOT","USD_CAP","A",2002,20236.432071,""
"3554","SVN","GDP","TOT","USD_CAP","A",2003,21084.85741,""
"3555","SVN","GDP","TOT","USD_CAP","A",2004,22739.135447,""
"3556","SVN","GDP","TOT","USD_CAP","A",2005,23848.602419,""
"3557","SVN","GDP","TOT","USD_CAP","A",2006,25673.49132,""
"3558","SVN","GDP","TOT","USD_CAP","A",2007,27526.53765,""
"3559","SVN","GDP","TOT","USD_CAP","A",2008,29594.665839,"B"
"3560","SVN","GDP","TOT","USD_CAP","A",2009,27531.134559,""
"3561","SVN","GDP","TOT","USD_CAP","A",2010,27844.90244,""
"3562","SVN","GDP","TOT","USD_CAP","A",2011,28931.423641,""
"3563","SVN","GDP","TOT","USD_CAP","A",2012,29048.325999,""
"3564","SVN","GDP","TOT","USD_CAP","A",2013,29979.618841,""
"3565","SVN","GDP","TOT","USD_CAP","A",2014,30872.72888,""
"3566","SVN","GDP","TOT","USD_CAP","A",2015,31631.838376,""
"3567","SVN","GDP","TOT","USD_CAP","A",2016,33942.76789,""
"3568","SVN","GDP","TOT","USD_CAP","A",2017,36515.702826,""
"3569","SVN","GDP","TOT","USD_CAP","A",2018,38952.0625,""
"3570","SVN","GDP","TOT","USD_CAP","A",2019,41181.425696,""
"3571","SVN","GDP","TOT","USD_CAP","A",2020,38727.415299,""
"3572","ZAF","GDP","TOT","MLN_USD","A",1970,49712.479,""
"3573","ZAF","GDP","TOT","MLN_USD","A",1971,54467.478,""
"3574","ZAF","GDP","TOT","MLN_USD","A",1972,57762.274,""
"3575","ZAF","GDP","TOT","MLN_USD","A",1973,63713.187,""
"3576","ZAF","GDP","TOT","MLN_USD","A",1974,73690.498,""
"3577","ZAF","GDP","TOT","MLN_USD","A",1975,81881.237,""
"3578","ZAF","GDP","TOT","MLN_USD","A",1976,88331.087,""
"3579","ZAF","GDP","TOT","MLN_USD","A",1977,93731.257,""
"3580","ZAF","GDP","TOT","MLN_USD","A",1978,103348.43,""
"3581","ZAF","GDP","TOT","MLN_USD","A",1979,116165.264,""
"3582","ZAF","GDP","TOT","MLN_USD","A",1980,135044.052,""
"3583","ZAF","GDP","TOT","MLN_USD","A",1981,155746.565,""
"3584","ZAF","GDP","TOT","MLN_USD","A",1982,164734.906,""
"3585","ZAF","GDP","TOT","MLN_USD","A",1983,168026.171,""
"3586","ZAF","GDP","TOT","MLN_USD","A",1984,182965.033,""
"3587","ZAF","GDP","TOT","MLN_USD","A",1985,186464.437,""
"3588","ZAF","GDP","TOT","MLN_USD","A",1986,190253.613,""
"3589","ZAF","GDP","TOT","MLN_USD","A",1987,199053.155,""
"3590","ZAF","GDP","TOT","MLN_USD","A",1988,214729.967,""
"3591","ZAF","GDP","TOT","MLN_USD","A",1989,228492.038,""
"3592","ZAF","GDP","TOT","MLN_USD","A",1990,236292.031,""
"3593","ZAF","GDP","TOT","MLN_USD","A",1991,241795.483,""
"3594","ZAF","GDP","TOT","MLN_USD","A",1992,242020.314,""
"3595","ZAF","GDP","TOT","MLN_USD","A",1993,250810.751,""
"3596","ZAF","GDP","TOT","MLN_USD","A",1994,264363.841,""
"3597","ZAF","GDP","TOT","MLN_USD","A",1995,278274.213,""
"3598","ZAF","GDP","TOT","MLN_USD","A",1996,295554.385,""
"3599","ZAF","GDP","TOT","MLN_USD","A",1997,308467.828,""
"3600","ZAF","GDP","TOT","MLN_USD","A",1998,313499.397,""
"3601","ZAF","GDP","TOT","MLN_USD","A",1999,325658.318,""
"3602","ZAF","GDP","TOT","MLN_USD","A",2000,346921.747,""
"3603","ZAF","GDP","TOT","MLN_USD","A",2001,364103.541,""
